,created_at,tweet,sentiment,label
679,11/14/2022 18:43,tidak berlalubesok acara laksana balisemoga acara jalan lancar suksesdan agenda pakat terlaksanajuga doa moga jokowi iriana sehat stamina,15,positif
680,11/14/2022 18:43,sukses g dunia baik telkomsel on g telkomsel prabayar tourist mantul ronaldo nempur batik air goat,6,positif
681,11/14/2022 18:43,tahu sayaacara g tanggal november trus kebal alesannya undang gsiapa ngundang urus ngundang amies,2,positif
682,11/14/2022 18:43,mati lampu rumh orang kaya planet tidak kode keras elon bahwasannya g indo tidak buah hasil hasil gelap,0,netral
683,11/14/2022 18:42,min acara g kayak bahan twit,-6,negatif
684,11/14/2022 18:42,acara pamer jalan digitalisasi capai signifikan ri negaranegara gabung g,-4,negatif
685,11/14/2022 18:42,jokowi temu pm jepang jelang ktt g bal,5,positif
686,11/14/2022 18:42,g pleciden,0,netral
687,11/14/2022 18:42,elemen masyarakat dukung g jalan lancar sukses,11,positif
688,11/14/2022 18:42,indonesia perhati dunia ktt g,1,positif
689,11/14/2022 18:42,bahlil pamer tumbuh ekonomi indonesia baik g,0,netral
690,11/14/2022 18:42,indonesia pamer bus merah putih helat g,-3,negatif
691,11/14/2022 18:42,hadir ktt g anies baswedan bal temu nasdem demokrat pks,4,positif
692,11/14/2022 18:42,dukung g indonesia maju,4,positif
693,11/14/2022 18:42,g ajang eksistensi bangsa,-3,negatif
694,11/14/2022 18:42,perintah pasti sektor aman ktt g maksimal,6,positif
695,11/14/2022 18:42,bagoes manggala dumdum presiden ri presidency indonesia masuk g jokowi presiden sejarah konyol juang pimpin nihil anggap berkat jokowi,-3,negatif
696,11/14/2022 18:42,presiden temu bilateral presiden turki recep tayyib erdogan the apurva kempinski bal senin november presiden jokowi apresiasi turki kontribusi g,2,positif
697,11/14/2022 18:42,antre undur selenggara ktt g biar konklusif hasil,7,positif
698,11/14/2022 18:42,insya allah undang ktt g g koan apanan banyak ketimbang g kong ali anu sok neangan huut hareupeun imah,7,positif
699,11/14/2022 18:42,puncak ktt g jalan tanggal november hotel the apurva kempinski nusa bal kepala negara anggota langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-9,negatif
700,11/14/2022 18:41,presiden usa joe biden sambut tari khas bal presiden biden jalan rangkai kendara siap tinggal bandara,6,positif
701,11/14/2022 18:41,presiden jokowi apresiasi turki kontribusi g terima kasih hadir ktt g indonesia g hasil kerja konkret presiden jokowi,14,positif
702,11/14/2022 18:41,indonesia tuan rumah ktt g kirim undang konfirmasi hadir tingkat datang kondisi dunia susah dukung kttg,11,positif
703,11/14/2022 18:41,telkomsel optimal jaring broadband hyper g produktivitas nyaman komunikasi media lokal asing liput g indonesia,9,positif
704,11/14/2022 18:41,presiden uda joe biden sambut tari khas bal presiden biden jalan rangkai kendara siap tinggal bandara,6,positif
705,11/14/2022 18:41,direktur ipal pdam makassar ayman adnan hadir global food security forum g,7,positif
706,11/14/2022 18:41,g awokawokkkkokokokok,0,netral
707,11/14/2022 18:41,bulog hadir sukses forum tahan pangan global g lengkap klik,10,positif
708,11/14/2022 18:41,isu prioritas g,-1,negatif
709,11/14/2022 18:41,ayo dukung ktt g indonesia,8,positif
710,11/14/2022 18:41,terima kasih hadir ktt g indonesia g hasil kerja konkret presiden jokowi,14,positif
711,11/14/2022 18:41,g cuman sambut waiter gitu pantesan ajak foto muka kecut,1,positif
712,11/14/2022 18:41,presiden joko widodo temu bilateral presiden turki recep tayyib erdogan the apurva kempinski bal senin november presiden jokowi apresiasi turki kontribusi g,2,positif
713,11/14/2022 18:40,g milik makna peran stragis indonesia kancah global,6,positif
714,11/14/2022 18:40,hadir dukung ktt g,6,positif
715,11/14/2022 18:40,pandemic fund kenal the financial intermediary fund for pandemic prevention preparedness and response fifppr resmi luncur presiden ri joko widodo jokowi rangkai ktt g presidensi indonesia,1,positif
716,11/14/2022 18:40,indonesia tuan rumah ktt g kirim undang konfirmasi hadir tingkat hadir lampau suasana dunia sulit dukung kttg,24,positif
717,11/14/2022 18:40,g ubah fokus aman eropa putin zelensky tidak hadir tidak bicara damai g gagal rocky,-13,negatif
718,11/14/2022 18:40,gak khawatir drun jangan kalah bikin narasi ikut ktt g mbz tolak tambur nilikin om,-17,negatif
719,11/14/2022 18:40,menteri hubung budi karya sumadi siap matang tidak batas undang layan terminal vvip bandara bal pukau tamu delegasi ktt g,2,positif
720,11/14/2022 18:40,bain in bal nebeng acara g wooyyy modal nebeng acara doang najis,2,positif
721,11/14/2022 18:40,presidensi g indonesia puncak acara ktt g selenggara bal november jaksa agung republik indonesia dukung sukses selenggara ktt g provinsi bal recover together recover stronger,10,positif
722,11/14/2022 18:40,g capt,0,netral
723,11/14/2022 18:40,presiden republik indonesia joko widodo siap konferensi tingkat ktt g kepala negara hadir ktt g bal gembira,11,positif
724,11/14/2022 18:40,hasil elon musk batal g bal,-2,negatif
725,11/14/2022 18:39,ukraina aju banding g minta kecuali rusia aliansi,3,positif
726,11/14/2022 18:39,sri mulyani pamer ekonomi ri kepala negara g,-3,negatif
727,11/14/2022 18:39,dukung kttg polri sinergi tni kuat dukung hasil ktt g,13,positif
728,11/14/2022 18:39,thread resto gak sopan bandit emang rumor resto buka jakarta nenek kena semprot aaaaaaaaa,-15,negatif
729,11/14/2022 18:39,jelang acara g pln spklu acara ktt g energi,6,positif
730,11/14/2022 18:39,kapolri cek kesiap personel alat aman ktt g,-4,negatif
731,11/14/2022 18:39,tanggung lancar ktt g polri kerah personel aman dukung patroli pasu kuda kawasan ring tni kerah kri aman air bal dukung kttg,11,positif
732,11/14/2022 18:39,profil secret service lembaga awal presiden amerika serikat joe biden,-1,negatif
733,11/14/2022 18:39,yuk lihat gambar detail transfer file online offline halhal kait koneksi internet informasi sila hubung media indonesiaid,18,positif
734,11/14/2022 18:39,berita pdhal bohong alias bentuk opini publik alias distorsi kesan tidak g biar olah wan anies sdh go internasional,-17,negatif
735,11/14/2022 18:39,ktt g bal media center sedia fasilitas layan siar feed host broadcast layan transmisi satelit uplink clean feed footage footage mentah program footage cuttocutondemand bantu siar ruang konferensi pers,7,positif
736,11/14/2022 18:39,giat pam prabowo global food security forum g sedang apa santa nikmat libur weekend minggu,5,positif
737,11/14/2022 18:39,cakap malam jelang ktt g bang suara pesawat kayak presiden usa dih adek yaa bang hahaha gin iya pen nusa,1,positif
738,11/14/2022 18:39,joe biden mobil kuat dunia the beast saing pullman mobil vladimir putin rilis alas batal hadir g,5,positif
739,11/14/2022 18:39,puncak ktt g laksana tanggal november hotel the apurva kempinski nusa bal kepala negara anggota hadir langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-7,negatif
740,11/14/2022 18:39,jamin lancar ktt g polri kerah personel aman dukung patroli pasu kuda kawasan ring tni kerah kri aman air bal dukung kttg,8,positif
741,11/14/2022 18:38,sinergitas tnipolri atur lintas lancar gera anggota serta g kurang padat arus lintas mudah mobilitas delegasi kepala negara anggota g personel tnipolri libat aman laksana atur,5,positif
742,11/14/2022 18:38,presiden putin tidak hadir g bal jangan rugi posisi rusia kait perang rusiaukraina posisi strategi global presiden jokowi erti main peran tuan rumah presiden g seteru rusia eksploitasi putin absen,-17,negatif
743,11/14/2022 18:38,kon rangkap dadi presiden artis indonesia acara dukun sis men koyo firdaus kabeh kabeh dimbat sui sui nyalonke presiden g po presiden fifa sis wes koe bahagia gampang,5,positif
744,11/14/2022 18:38,puncak ktt g tunai tanggal november hotel the apurva kempinski nusa bal kepala negara langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-3,negatif
745,11/14/2022 18:38,gak arti side event g begok bangga druuun,4,positif
746,11/14/2022 18:38,indonesia tuan rumah ktt g kirim undang konfirmasi hadir tingkat hadir kondisi dunia susah dukung kttg,17,positif
747,11/14/2022 18:38,undang event g bal anies baswedan bicara strategi hadap ubah iklim covid sabtu november tinggal senin joe biden iriana esemka bang do ronaldo ten hag rooney arab coldplay,3,positif
748,11/14/2022 18:38,shati g mbayar tiket goceng,0,netral
749,11/14/2022 18:38,g bohong natural banget,-3,negatif
750,11/14/2022 18:38,kait hubung bilateral presiden jokowi dorong indonesia turki upaya runding janji cepa dalam cakup sepakat dagang selesai,12,positif
751,11/14/2022 18:38,jejer pesawat tamu ktt g ngurah rai china turki,-3,negatif
752,11/14/2022 18:38,tidak ktt g bal putin enggan malu liput,-8,negatif
753,11/14/2022 18:38,presidensi g momentum ukm adaptasi global,5,positif
754,11/14/2022 18:37,kominfo gelar dte ktt g bawa pilar transformasi digital keren,3,positif
755,11/14/2022 18:37,ktt g drama moga aman yah selesai rem libatin pimpin dunia perang dingin gin,-4,negatif
756,11/14/2022 18:37,xxr rais si szinpinga tegishli maxsus samolyot bal orolidagi xalqaro aeroportga qondi indoneziyada xitoy yetakchisi katta yigirmatalik sammitida ishtirok etadi,3,positif
757,11/14/2022 18:37,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat datang lampau dunia susah dukung kttg,9,positif
758,11/14/2022 18:37,bikin gak efisien temu g fokus sampah plastik aqua kayak gak bobot,4,positif
759,11/14/2022 18:37,layan digital unggul helat g bal telkomsel on g telkomsel prabayar tourist mantul ronaldo nempur batik air goat,1,positif
760,11/14/2022 18:37,negara sibuk g sedot perhati tamu hormat negara negara nasdrun sibuk pt sedot perhati kadrun tamu bandar negara,4,positif
761,11/14/2022 18:37,gampang masuk g parameter besar ekonomi negara passport kuatbanyak visa waiver parameter tajirnya warga negara,5,positif
762,11/14/2022 18:37,g undang,2,positif
763,11/14/2022 18:37,dukung kttg anggota baharkam polri kerah aman giat side event main event gelar ktt g bal,5,positif
764,11/14/2022 18:37,biden ucap selamat indonesia selenggara kttg,6,positif
765,11/14/2022 18:37,biden xi seek reset at bal g meeting,0,netral
766,11/14/2022 18:37,summit tum kadin cerita hasil indonesia masuk g,2,positif
767,11/14/2022 18:37,emang gitu sifat anies dukung suka mebesarkan kecil mantan side even anggap bicara ktt g politik indentitas anggap parah,-5,negatif
768,11/14/2022 18:37,salah rakyat antusias banget jalan temu ktt g tamu negara bal ku pantengin beritaberitanya senang gitu lihat kelumit agenda sibuk,13,positif
769,11/14/2022 18:36,jamin lancar ktt g polri kerah personel aman dukung patroli pasu kuda kawasan ring tni kerah kri aman air bal dukung kttg,8,positif
770,11/14/2022 18:36,mantap layan g bos telkomsel on g telkomsel prabayar tourist mantul ronaldo nempur batik air goat,9,positif
771,11/14/2022 18:36,alam harga laku sejarah giat ktt g,5,positif
772,11/14/2022 18:36,acara ga cm nirguna ga signifikan pakat nambah hancur planet cop g,4,positif
773,11/14/2022 18:36,dukung lancar acara bangun spklu kontribusi cepat transisi energi lanjut salah isu prioritas g,11,positif
774,11/14/2022 18:36,fokus sampah emamg bikin banget sampah plastik aqua g bahas bobot,0,netral
775,11/14/2022 18:36,cahaya org tolol mikir mentang daftar org bicara forum internasional cebong tolol iya mikirnya simpel anies daftar bicara g ga gitu bong bodoh liat prestasi otak cerdas dikit bong,-8,negatif
776,11/14/2022 18:36,tari pendet pilih tari sambut delegasi ktt g sejarah filosofi,-1,negatif
777,11/14/2022 18:36,program hasil rampung salah satu pln program bangun infrastruktur stasiun isi kendara listrik spklu pasang kawasan selenggara ktt g indonesia,14,positif
778,11/14/2022 18:35,wajar sdh gak kerja acara g wan abud bicara mou bicara,1,positif
779,11/14/2022 18:35,puncak ktt g tanggal november hotel the apurva kempinski nusa bal kepala negara langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-6,negatif
780,11/14/2022 18:35,indonesia tuan rumah ktt g kirim undang konfirmasi hadir tingkat datang dunia sukar dukung kttg,18,positif
781,11/14/2022 18:35,bulog hadir sukses forum tahan pangan global g bal november upaya kuat sistem tahan pangan atas isu lapar dunia lengkap klik,1,positif
782,11/14/2022 18:35,partisipasi konferensi tingkat ktt g direktur jenderal world health organization tedros adhanom ghebreyesus bal yuk lihat live streamingnya,19,positif
783,11/14/2022 18:35,peran ri dlm ktt g lembaga negara berantas korupsi tugas humas acara forum ekonomi neolib global proyek besar ada kendara listrik,2,positif
784,11/14/2022 18:35,anis hadir acara salah side event nefbloomberg acara utama acara g acara resmi backdropnya lurus hadir anis bicara,6,positif
785,11/14/2022 18:35,pegang presidensi kali indonesia laksana ktt g bal november kepala negara hadir xi jinping joe biden saksi sejarah ikut kembang informasi putar g idx channel,3,positif
786,11/14/2022 18:35,ktt g,0,netral
787,11/14/2022 18:35,cek fakta nama bicara side event g lbp rk ganjar kayak,-5,negatif
788,11/14/2022 18:35,menteri bumn dorong bumn kontribusi nyata dukung gelar ktt g,10,positif
789,11/14/2022 18:35,sekretaris jenderal organisation for economic cooperation and development oecd mathias cormann bandara i gusti ngurah rai ikut konferensi tingkat ktt g ikut live streamingnya,4,positif
790,11/14/2022 18:35,temu executive chairman wef presiden joko widodo menko ekonomi airlangga hartanto bahas kondisi kini ekonomi global hrt,7,positif
791,11/14/2022 18:35,sange sange bat bubar g ga dw iya,-10,negatif
792,11/14/2022 18:34,menko airlangga diplomasi indonesia ktt asean,-5,negatif
793,11/14/2022 18:34,sesuai duga pimpin negara g suka pakai kendara non listrik alias bawa safety sesuai protokoler,13,positif
794,11/14/2022 18:34,pks apresiasi kesiap aman ktt g,0,netral
795,11/14/2022 18:34,rusia bantah menlu masuk rs gbali,-6,negatif
796,11/14/2022 18:34,yuk samasama sukses gelar ktt g recover together recover stronger,9,positif
797,11/14/2022 18:34,siap aman fasilitas sehat koneksi sinyal logistik siap penasaran suasana lokasi acara puncak ktt g yuk lihat video,15,positif
798,11/14/2022 18:34,puncak acara ktt g gelar the apurva kempinski bal bangun tebing nusa pandang samudera hindia taman tropis takjub bentuk rupa candi hotel diri arsitektur ambil inspirasi pura besakih,6,positif
799,11/14/2022 18:34,g bal,0,netral
800,11/14/2022 18:34,manfaatin dompleng ktt g mukek gila,0,netral
801,11/14/2022 18:34,sukses ktt g jalan aman damai bukti korps bhayangkara kuat aman dan tertib masyarakat pilar maju bangsa dukung kttg,10,positif
802,11/14/2022 18:33,sinergitas tnipolri atur lalin lancar gera anggota serta g kurang padat arus lalin mudah mobilitas delegasi kepala negara anggota g personel tnipolri laksana atur lalin panjang jalan nusa badung,3,positif
803,11/14/2022 18:33,maju g nat id jakarta juang daftar abas,4,positif
804,11/14/2022 18:33,g sekian komen kgak satu simpatik anus,5,positif
805,11/14/2022 18:33,tanggung lancar ktt g polri kerah personel aman dukung patroli pasu kuda kawasan ring tni kerah kri aman air bal dukung kttg,11,positif
806,11/14/2022 18:33,rekomendasi wisata lokasi ktt g bal wajib,-2,negatif
807,11/14/2022 18:33,jamin lancar ktt g polri kerah personel aman dukung patroli pasu kuda kawasan ring tni kerah kri aman air bal dukung kttg,8,positif
808,11/14/2022 18:33,presiden jokowi harap kerjasama qr cross border negara luas hasil konkret g kerja indonesia thailand simak nyata jokowi visual,24,positif
809,11/14/2022 18:33,iya sampah plastik aqua sorot g,-4,negatif
810,11/14/2022 18:33,keren g,0,netral
811,11/14/2022 18:33,krisis uang global picu negara maju gerak cepat cari solusi pulih ekonomi dunia,0,netral
812,11/14/2022 18:32,ktt g ri kuat ekonomi dunia,3,positif
813,11/14/2022 18:32,jamin lancar ktt g polri kerah personel aman dukung patroli pasu kuda kawasan ring tni kerah kri aman air bal dukung kttg,8,positif
814,11/14/2022 18:32,g momen buka peluang indonesia,3,positif
815,11/14/2022 18:32,satu jaga langsung g dua siaga,9,positif
816,11/14/2022 18:32,hai ktt g bal mata menteri bumn bumn libat dukung siap helat akbar dukung infrastruktur bentuk dukung,18,positif
817,11/14/2022 18:32,indonesia tuan rumah ktt g kirim undang konfirmasi hadir tingkat hadir situasi dunia sukar dukung kttg,24,positif
